rea_time,goResp,hitGoal,subject,session,block,trial,response_cat,sampleTimeMsGo_01,sampleTimeMsGo_02,sampleTimeMsGo_03,sampleTimeMsGo_04,sampleTimeMsGo_05,sampleTimeMsGo_06,samplePosDegAtt_01,samplePosDegAtt_02,samplePosDegAtt_03,samplePosDegAtt_04,samplePosDegAtt_05,samplePosDegAtt_06,sampleAccprobHit_01,sampleAccprobHit_02,sampleAccprobHit_03,sampleAccprobHit_04,sampleAccprobHit_05,sampleAccprobHit_06,sampleProbHit_01,sampleProbHit_02,sampleProbHit_03,sampleProbHit_04,sampleProbHit_05,sampleProbHit_06,answer
,0,1,o1,1,1,112,MISS,0,166,333,500,667,833,3.754057473,2.413682229,0.380410605,-1.225954553,3.56960429,3.440931237,0.530742816,0.63756483,0.917773115,1,1,1,0.530742816,0.698289721,0.952448674,0.846755681,0.553799464,0.569883595,0
,0,0,o1,1,1,113,CORRECT REJECTION,0,167,333,500,667,834,-5.708422434,-5.453188964,-6.781913955,-4.717966389,-5.17518086,-9.893977109,0.286447196,0.295887237,0.182586693,0.205201362,0.205201362,0,0.286447196,0.31835138,0.152260756,0.410254201,0.353102392,0,1
0.58283836,1,1,o1,1,1,114,HIT,0,167,333,500,667,833,6.13819667,-0.136457923,3.233119522,5.910382062,-1.073957525,0.28095062,0.232725416,1,1,1,1,1,0.232725416,0.98294276,0.59586006,0.261202242,0.865755309,0.964881173,1
0.38325616,1,1,o1,1,2,1,HIT,0,166,333,499,666,833,1.521268114,-0.975841783,-0.440205574,-0.998552388,-4.412240264,0.2614053,0.809841486,1,1,1,1,1,0.809841486,0.878019777,0.944974303,0.875180951,0.448469967,0.967324337,1
,0,0,o1,1,2,2,CORRECT REJECTION,0,167,334,501,667,834,8.466343477,3.932455109,3.725600382,4.204588774,9.091539954,7.383670444,0,0,0,0,0,0,0,0.508443111,0.534299952,0.474426403,0,0.077041194,1
0.39982352,1,1,o1,1,2,3,HIT,1,167,334,500,667,834,0.989386944,-5.455354666,-1.848383067,0.12066204,-1.232317409,-2.667083654,0.876326632,1,1,1,1,1,0.876326632,0.318080667,0.768952117,0.984917245,0.845960324,0.666614543,1
,0,0,o1,1,2,4,CORRECT REJECTION,0,166,333,499,666,833,-9.781114037,-8.919590428,-7.587241302,-8.220421693,-4.475408186,-7.655388167,0,0,0,0,0,0,0,0,0.051594837,0,0.440573977,0.043076479,1
0.45003848,1,1,o1,1,2,5,HIT,0,167,334,500,667,834,3.078869119,-0.689156017,0.958213356,4.975573817,1.793889744,-0.838141014,0.61514136,1,1,1,1,1,0.61514136,0.913855498,0.88022333,0.378053273,0.775763782,0.895232373,1
,0,1,o1,1,2,7,MISS,0,166,333,499,666,832,-3.683336749,-1.696740359,-5.76322831,-3.071794305,-5.672199513,-1.97274158,0.539582906,0.717840267,0.568644932,0.568644932,0.568644932,0.568644932,0.539582906,0.787907455,0.279596461,0.616025712,0.290975061,0.753407303,0
,0,0,o1,1,2,10,CORRECT REJECTION,0,167,333,500,666,833,6.720310562,6.567252927,3.510002602,4.268059252,3.729571231,3.872091485,0.15996118,0.163081284,0.267175724,0.267175724,0.267175724,0.267175724,0.15996118,0.179093384,0.561249675,0.466492594,0.533803596,0.515988564,1
,0,0,o1,1,2,11,CORRECT REJECTION,0,166,333,499,666,832,4.732565165,9.832877745,7.752464742,3.890143377,3.049888075,3.631213534,0.408429354,0,0,0,0,0,0.408429354,0,0.030941907,0.513732078,0.618763991,0.546098308,1
0.57483728,1,0,o1,1,2,13,FALSE ALARM,0,166,333,500,666,833,3.332034376,3.146470982,7.409688067,3.282834171,3.935327283,9.129945601,0.583495703,0.597351525,0.157973301,0.157973301,0.157973301,0,0.583495703,0.606691127,0.073788992,0.589645729,0.50808409,0,0
0.48275536,1,1,o1,1,2,14,HIT,0,166,333,500,666,833,1.241891662,-0.68798616,-2.980574954,-2.998925711,-3.965736176,-0.674646889,0.844763542,1,1,1,1,1,0.844763542,0.91400173,0.627428131,0.625134286,0.504282978,0.915669139,1
0.6416214,1,1,o1,1,2,15,HIT,0,167,334,500,667,833,-2.296002576,0.783332027,-5.130835396,-1.973588574,-0.551112331,0.315097252,0.712999678,1,1,1,1,1,0.712999678,0.902083497,0.358645575,0.753301428,0.931110959,0.960612844,1
0.49953956,1,1,o1,1,2,16,HIT,0,166,333,499,666,833,0.362531037,-1.065352042,0.641105475,1.371111316,4.915867988,2.103744714,0.95468362,1,1,1,1,1,0.95468362,0.866830995,0.919861816,0.828611086,0.385516502,0.737031911,1
0.50838736,1,1,o1,1,2,17,HIT,0,167,334,500,667,834,1.947227689,1.223059339,-0.532199362,1.830604642,1.025615844,5.236357368,0.756596539,0.831901094,1,1,1,1,0.756596539,0.847117583,0.93347508,0.77117442,0.871798019,0.345455329,1
,0,0,o1,1,2,18,CORRECT REJECTION,0,167,333,500,667,833,8.71772099,7.758040843,7.391335155,6.667172656,6.335353125,6.846348993,0,0,0,0,0,0,0,0.030244895,0.076083106,0.166603418,0.208080859,0.144206376,1
0.53311084,1,0,o1,1,2,19,FALSE ALARM,0,167,334,500,667,833,-3.380467642,-1.988964818,-2.018798521,-5.847340151,-9.653734274,-3.421682427,0.577441545,0.699029179,0.699029179,0.519762176,0,0,0.577441545,0.751379398,0.747650185,0.269082481,0,0.572289697,0
,0,0,o1,1,2,20,CORRECT REJECTION,0,166,333,500,666,833,-5.452949639,-9.408717664,-7.352783198,-3.555687419,-4.122892369,-8.705067108,0.318381295,0,0,0,0,0,0.318381295,0,0.0809021,0.555539073,0.484638454,0,1
0.62487896,1,1,o1,1,2,21,HIT,0,167,334,501,667,834,-4.55498467,-0.516124894,-3.783440452,-2.485996858,-0.826950563,-2.628005092,0.430626916,0.869702948,0.869702948,0.869702948,0.869702948,0.869702948,0.430626916,0.935484388,0.527069943,0.689250393,0.89663118,0.671499364,1
0.51648576,1,0,o1,1,2,22,FALSE ALARM,0,166,333,500,666,833,2.464891482,5.015305961,4.752054392,4.602625977,4.626768278,5.576778941,0.691888565,0.547691935,0.547691935,0.547691935,0.547691935,0.495737575,0.691888565,0.373086755,0.405993201,0.424671753,0.421653965,0.302902632,0
0.53293792,1,1,o1,1,2,23,HIT,0,166,333,500,666,833,0.918859182,-1.334493816,-1.076767547,0.915400278,3.237375689,0.632035586,0.885142602,1,1,1,1,1,0.885142602,0.833188273,0.865404057,0.885574965,0.595328039,0.920995552,1
,0,0,o1,1,2,24,CORRECT REJECTION,0,167,333,500,667,833,-9.03182886,-5.77106022,-3.156730154,-5.701224211,-9.681337998,-8.215292125,0,0,0,0,0,0,0,0.278617473,0.605408731,0.287346974,0,0,1
0.48310432,1,1,o1,1,2,25,HIT,0,166,333,499,666,833,0.658488847,-1.571814873,3.54877826,6.045657319,0.548415635,4.910766602,0.917688894,1,1,1,1,1,0.917688894,0.803523141,0.556402717,0.244292835,0.931448046,0.386154175,1
0.54973172,1,1,o1,1,2,27,HIT,0,167,333,500,667,833,0.112983036,0.863729005,-0.043465479,-1.848070866,-5.364192758,-4.227367617,0.98587712,0.984414529,1,1,1,1,0.98587712,0.892033874,0.994566815,0.768991142,0.329475905,0.471579048,1
,0,0,o1,1,2,28,CORRECT REJECTION,0,167,334,500,667,834,-9.777005569,-3.994536934,-4.733814011,-5.710123132,-2.975294141,-3.155624622,0,0,0,0,0,0,0,0.500682883,0.408273249,0.286234609,0.628088232,0.605546922,1
0.5327002,1,1,o1,1,2,29,HIT,0,166,333,500,666,833,3.412161894,2.207090241,5.463255187,-0.549690792,3.748709984,-1.122656016,0.573479763,0.675185649,0.534745577,1,1,1,0.573479763,0.72411372,0.317093102,0.931288651,0.531411252,0.859667998,1
,0,0,o1,1,2,30,CORRECT REJECTION,1,167,334,500,667,834,7.148054927,2.663621746,9.213686917,7.39791852,2.497123278,3.783083874,0.106493134,0.242335053,0,0,0,0,0.106493134,0.667047282,0,0.075260185,0.68785959,0.527114516,1
0.44995436,1,0,o1,1,2,31,FALSE ALARM,0,166,333,500,666,833,-4.816858052,-5.788800253,-7.650425277,-5.329186553,-5.202592937,-5.151530579,0.397892744,0.314624582,0.067662687,0.067662687,0.067662687,0.067662687,0.397892744,0.276399968,0.04369684,0.333851681,0.349675883,0.356058678,0
0.65813224,1,1,o1,1,2,32,HIT,0,167,334,500,667,833,0.586980176,-3.355759524,-1.100650363,-4.836753552,0.117148988,0.592593659,0.926627478,1,1,1,1,1,0.926627478,0.58053006,0.862418705,0.395405806,0.985356377,0.925925793,1
,0,0,o1,1,2,33,CORRECT REJECTION,0,166,333,500,667,833,4.318913036,6.002178307,5.470326842,3.735511654,7.113898071,2.819659029,0.46013587,0.316274433,0.316274433,0.348457271,0.191729991,0.239114702,0.46013587,0.249727712,0.316209145,0.533061043,0.110762741,0.647542621,1
0.53291608,1,1,o1,1,2,35,HIT,0,167,333,500,667,833,1.463376934,-1.278479073,4.764023146,4.943714129,2.208309515,-0.478790596,0.817077883,1,1,1,1,1,0.817077883,0.840190116,0.404497107,0.382035734,0.723961311,0.940151175,1
0.51626076,1,0,o1,1,2,36,FALSE ALARM,0,167,334,500,666,833,-6.075451341,-4.333134604,-4.506293773,-6.797870909,-3.903447425,-6.97570587,0.240568582,0.307549708,0.307549708,0.217176481,0.235454133,0.207862795,0.240568582,0.458358174,0.436713278,0.150266136,0.512069072,0.128036766,0
,0,0,o1,1,2,37,CORRECT REJECTION,0,166,333,500,667,834,8.111308421,9.69366898,8.926265255,8.505661101,8.386917453,6.64920998,0,0,0,0,0,0,0,0,0,0,0,0.168848753,1
0.46648824,1,1,o1,1,2,38,HIT,0,167,334,500,667,833,-0.180829938,-2.631433331,-5.327617365,-3.043837191,-3.758963143,-4.683585027,0.977396258,0.967414487,0.936622339,0.936622339,0.936622339,0.936622339,0.977396258,0.671070834,0.334047829,0.619520351,0.530129607,0.414551872,1
,0,0,o1,1,2,39,CORRECT REJECTION,0,167,333,500,666,833,-5.681456302,-6.922927223,-5.499225865,-7.168991116,-6.493405791,-8.552650292,0.289817962,0.159364969,0.163781001,0.131276156,0.131276156,0,0.289817962,0.134634097,0.312596767,0.103876111,0.188324276,0,1
0.5496152,1,1,o1,1,2,40,HIT,0,167,333,500,666,833,-1.790974108,-0.154480019,-3.384781862,-2.393034175,1.701815961,-4.335830068,0.776128236,0.975724071,0.967612202,0.967612202,1,1,0.776128236,0.980689998,0.576902267,0.700870728,0.787273005,0.458021242,1
,0,0,o1,1,2,41,CORRECT REJECTION,0,166,333,499,666,833,-4.429064542,-4.195638417,-8.315221236,-8.253441175,-8.377315747,-5.903969065,0.446366932,0.459782591,0,0,0,0,0.446366932,0.475545198,0,0,0,0.262003867,1
,0,1,o1,1,2,42,MISS,1,167,334,500,667,834,3.373993148,0.500293275,4.658398544,1.237172288,5.620735866,0.154160106,0.578250856,0.902406558,0.869779546,0.869779546,0.826260357,0.93914951,0.578250856,0.937463341,0.417700182,0.845353464,0.297408017,0.980729987,0
0.4662678,1,0,o1,1,2,44,FALSE ALARM,0,167,333,500,667,833,2.806484744,4.153631876,9.234532516,5.64827043,6.680170331,8.432386304,0.649189407,0.578153192,0,0,0,0,0.649189407,0.480796015,0,0.293966196,0.164978709,0,0
,0,1,o1,1,2,45,MISS,0,167,333,500,667,834,-2.528223952,-5.938559501,0.668271329,-2.200046401,-0.890970529,-4.072096729,0.683972006,0.449148412,1,1,1,1,0.683972006,0.257680062,0.916466084,0.7249942,0.888628684,0.490987909,0
0.483097,1,1,o1,1,2,46,HIT,0,166,333,500,666,833,4.061230563,-0.679858112,3.515958371,0.438589199,-0.404690543,0.906745177,0.49234618,1,1,1,1,1,0.49234618,0.915017736,0.560505204,0.94517635,0.949413682,0.886656853,1
0.5169018,1,0,o1,1,2,47,FALSE ALARM,0,166,333,500,666,833,-6.051920017,-9.857533632,-4.163351142,-5.28355429,-7.367633363,-2.718826068,0.243509998,0,0,0,0,0,0.243509998,0,0.479581107,0.339555714,0.07904583,0.660146742,0
,0,1,o1,1,2,49,MISS,0,166,333,500,667,833,-2.385841646,-3.23403914,-3.761450549,-3.331745988,-0.268362871,-0.297961577,0.701769794,0.666399954,0.639839857,0.639839857,0.940455271,0.940455271,0.701769794,0.595745108,0.529818681,0.583531752,0.966454641,0.962754803,0
,0,0,o1,1,2,51,CORRECT REJECTION,0,167,333,500,667,834,5.467693012,3.191846452,5.716414192,4.334542627,9.43375157,3.176701469,0.316538374,0.442389781,0.417060371,0.417060371,0,0,0.316538374,0.601019193,0.285448226,0.458182172,0,0.602912316,1
0.52491836,1,1,o1,1,2,52,HIT,1,167,334,500,667,834,2.13150526,1.839364338,3.732129864,4.204844586,5.081370852,5.668837114,0.733561843,0.76136508,0.698822053,0.673554372,0.613415961,0.558961196,0.733561843,0.770079458,0.533483767,0.474394427,0.364828643,0.291395361,1
0.67433156,1,0,o1,1,2,53,FALSE ALARM,0,166,333,499,666,833,6.233431877,5.160959377,9.649342161,7.661068005,5.175458572,8.846290491,0.220821015,0.255007017,0,0,0,0,0.220821015,0.354880078,0,0.042366499,0.353067679,0,0
,0,0,o1,1,2,54,CORRECT REJECTION,0,166,333,499,666,833,-7.879318008,-9.375538257,-2.353916875,-5.16113802,-5.762004515,-9.269795743,0.015085249,0,0,0,0,0,0.015085249,0,0.705760391,0.354857747,0.279749436,0,1
0.62530892,1,1,o1,1,2,55,HIT,0,167,334,500,667,833,2.921020878,-0.498427984,3.212596399,5.913671102,2.399988403,1.636698674,0.63487239,1,1,1,1,1,0.63487239,0.937696502,0.59842545,0.260791112,0.70000145,0.795412666,1
,0,1,o1,1,2,57,MISS,0,167,333,500,667,834,-1.960942797,-2.040826599,0.103989208,-0.302866519,1.524112485,-0.761152081,0.75488215,0.752409845,1,1,1,1,0.75488215,0.744896675,0.987001349,0.962141685,0.809485939,0.90485599,0
0.60806956,1,0,o1,1,2,58,FALSE ALARM,0,167,334,501,667,833,-9.64379437,-4.088016685,-6.414800952,-5.36194814,-8.578872618,-6.57797345,0,0,0,0,0,0,0,0.488997914,0.198149881,0.329756482,0,0.177753319,0
,0,0,o1,1,2,59,CORRECT REJECTION,0,166,333,500,666,833,8.342962075,3.735568963,7.275013503,4.096116725,5.089541947,7.33397919,0,0,0,0,0,0,0,0.53305388,0.090623312,0.487985409,0.363807257,0.083252601,1
,0,0,o1,1,2,60,CORRECT REJECTION,0,166,333,500,667,833,-8.402782204,-5.748390291,-8.5309974,-8.915094708,-9.494094711,-7.159767202,0,0,0,0,0,0,0,0.281451214,0,0,0,0.1050291,1
0.63336748,1,1,o1,1,2,64,HIT,0,167,333,500,666,833,-3.55081485,-3.975900014,-2.345664434,-1.590063914,-2.693970046,1.190516583,0.556148144,0.531240294,0.631750206,0.716776364,0.716776364,1,0.556148144,0.503012498,0.706791946,0.801242011,0.663253744,0.851185427,1
,0,0,o1,1,2,65,CORRECT REJECTION,0,167,333,500,666,833,-6.464762705,-6.812508709,-2.735360151,-7.917586521,-2.390905465,-4.794900087,0.191904662,0.155181897,0.302711257,0.029247729,0.033321008,0.033321008,0.191904662,0.148436411,0.658079981,0.010301685,0.701136817,0.400637489,1
,0,1,o1,1,2,66,MISS,0,166,333,500,667,833,-3.446193643,-3.248676252,-4.935646731,-0.450272942,-3.255441608,-4.172099177,0.569225795,0.583635566,0.485401384,0.871885966,0.871885966,0.871885966,0.569225795,0.593915468,0.383044159,0.943715882,0.593069799,0.478487603,0
0.56603004,1,0,o1,1,2,67,FALSE ALARM,0,166,333,499,666,833,-8.967648743,-1.988511045,-4.558416711,-8.593681859,-8.448821394,-2.551317067,0,0,0,0,0,0,0,0.751436119,0.430197911,0,0,0.681085367,0
0.66625572,1,1,o1,1,2,68,HIT,0,167,333,501,667,833,-3.092408242,-1.777726528,-5.474852918,0.391458074,-0.342374817,-3.393442157,0.61344897,0.734084983,0.586851326,1,1,1,0.61344897,0.777784184,0.315643385,0.951067741,0.957203148,0.57581973,1
,0,0,o1,1,2,69,CORRECT REJECTION,1,167,334,500,667,834,-5.989450372,-5.654007388,-4.863490228,-6.834342062,-6.559370636,-6.532269374,0.251318704,0.262317786,0.29248443,0.193337086,0.193337086,0.193337086,0.251318704,0.293249077,0.392063722,0.145707242,0.180078671,0.183466328,1
0.46658208,1,1,o1,1,2,70,HIT,0,167,334,500,667,834,-1.696644406,1.495556968,-0.117909572,-2.374017681,-1.277074418,0.274034106,0.787919449,1,1,1,1,1,0.787919449,0.813055379,0.985261303,0.70324779,0.840365698,0.965745737,1
0.41664696,1,1,o1,1,2,71,HIT,0,167,334,500,667,833,-0.055308079,5.134331419,0.794935989,0.622931464,0.472850774,2.141639794,0.99308649,1,1,1,1,1,0.99308649,0.358208573,0.900633001,0.922133567,0.940893653,0.732295026,1
,0,0,o1,1,2,72,CORRECT REJECTION,0,166,333,500,666,833,8.246423593,5.825463937,4.391126134,9.616801184,2.67794751,8.346900939,0,0,0,0,0,0,0,0.271817008,0.451109233,0,0.665256561,0,1
0.53255068,1,1,o1,1,2,74,HIT,0,166,333,500,666,833,1.235234188,-1.591396011,3.05853137,0.879791101,-0.279728215,5.225014612,0.845595727,1,1,1,1,1,0.845595727,0.801075499,0.617683579,0.890026112,0.965033973,0.346873174,1
,0,1,o1,1,2,77,MISS,0,167,334,500,667,833,3.933582595,1.369177285,3.235960463,2.093901538,3.693930046,3.753522873,0.508302176,0.748109018,0.748109018,0.748109018,0.748109018,0.748109018,0.508302176,0.828852839,0.595504942,0.738262308,0.538258744,0.530809641,0
0.49955468,1,0,o1,1,2,78,FALSE ALARM,0,167,333,500,666,833,-8.193509077,-7.84789236,-5.442101951,-4.880840922,-1.897080281,-8.038289522,0,0,0,0,0,0,0,0.019013455,0.319737256,0.389894885,0.762864965,0,0
,0,0,o1,1,2,79,CORRECT REJECTION,0,166,333,500,667,833,7.349733221,9.808941939,5.080531537,7.123294024,8.328898549,7.348271036,0.081283347,0,0,0,0,0,0.081283347,0,0.364933558,0.109588247,0,0.081466121,1
,0,0,o1,1,2,80,CORRECT REJECTION,0,167,334,500,667,833,-5.092873975,-4.287827534,-2.763052062,-6.549246768,-3.606609697,-4.148838786,0.363390753,0.4040507,0.512704536,0.344285778,0.344285778,0.344285778,0.363390753,0.464021558,0.654618492,0.181344154,0.549173788,0.481395152,1
0.56604192,1,1,o1,1,2,81,HIT,0,166,333,500,666,833,2.113704396,5.611168137,3.420821216,-1.635071973,5.909342449,-0.488952806,0.73578695,0.530552499,0.530552499,1,1,1,0.73578695,0.298603983,0.572397348,0.795616003,0.261332194,0.938880899,1
0.62427028,1,0,o1,1,2,83,FALSE ALARM,0,166,333,499,666,832,2.11379521,7.309687252,4.073363737,3.721083615,7.225186859,9.093291567,0.735775599,0.246179091,0.246179091,0.246179091,0.246179091,0,0.735775599,0.086289093,0.490829533,0.534864548,0.096851643,0,0
,0,0,o1,1,2,84,CORRECT REJECTION,0,166,333,500,666,833,9.69860936,2.98164136,7.512286428,5.893480682,3.822653552,5.378267175,0,0,0,0,0,0,0,0.62729483,0.060964196,0.263314915,0.522168306,0.327716603,1
0.60813784,1,1,o1,1,2,85,HIT,0,167,333,499,666,833,-4.912032315,-3.148004117,-1.684479992,-2.467966843,-4.58880741,-4.056956657,0.385995961,0.495186281,0.647040658,0.647040658,0.647040658,0.647040658,0.385995961,0.606499485,0.789440001,0.691504145,0.426399074,0.492880418,1
,0,0,o1,1,2,86,CORRECT REJECTION,0,167,334,500,667,835,-6.014940784,-6.334161158,-2.719716445,-9.352390324,-8.052750242,-7.720888272,0.248132402,0.216884082,0.379846732,0,0,0,0.248132402,0.208229855,0.660035444,0,0,0.034888966,1
0.67496048,1,1,o1,1,2,88,HIT,0,167,333,500,666,833,-1.909539444,-5.066936912,1.667971615,-3.425286973,-0.759560952,1.093351642,0.761307569,0.605679089,1,1,1,1,0.761307569,0.366632886,0.791503548,0.571839128,0.905054881,0.863331045,1
0.67491692,1,1,o1,1,2,89,HIT,1,167,333,500,667,833,2.241339473,2.428120891,0.605482523,4.204984307,3.520376276,-1.119007013,0.719832566,0.713134933,0.901983637,0.862405916,0.862405916,1,0.719832566,0.696484889,0.924314685,0.474376962,0.559952965,0.860124123,1
,0,1,o1,1,2,90,MISS,0,167,334,500,667,833,-1.66097009,-0.122993372,1.648858279,-1.77530047,2.754044589,3.61819548,0.792378739,0.98096674,1,1,1,1,0.792378739,0.984625829,0.793892715,0.778087441,0.655744426,0.547725565,0
0.70769944,1,1,o1,1,2,91,HIT,0,166,333,500,666,833,-4.86337328,-4.868321576,-1.032246877,-0.69886045,-3.201266868,-3.403753033,0.39207834,0.391702085,0.752097648,0.817555578,0.817555578,0.817555578,0.39207834,0.391459803,0.87096914,0.912642444,0.599841642,0.574530871,1
0.4161546,1,0,o1,1,2,93,FALSE ALARM,0,166,333,499,666,833,8.562740072,2.051422083,2.050621853,9.048795516,3.31680205,9.21779281,0,0,0,0,0,0,0,0.74357224,0.743672268,0,0.585399744,0,0
,0,0,o1,1,2,94,CORRECT REJECTION,0,167,333,500,667,833,-7.445247887,-2.997418489,-3.904373686,-4.189392949,-9.023404699,-3.608518116,0.069344014,0.156172711,0.156172711,0.156172711,0,0,0.069344014,0.625322689,0.511953289,0.476325881,0,0.548935236,1
,0,0,o1,1,2,95,CORRECT REJECTION,0,167,333,500,667,834,-4.137825284,-6.313665479,-9.241339171,-5.356853564,-4.452508793,-4.663520815,0.482771839,0.289541252,0,0,0,0,0.482771839,0.210791815,0,0.330393304,0.443436401,0.417059898,1
0.45026492,1,1,o1,1,2,96,HIT,0,166,333,500,666,833,1.47261563,-1.717229775,-0.318450697,0.179772645,-5.440164483,-1.132782512,0.815923046,1,1,1,1,1,0.815923046,0.785346278,0.960193663,0.977528419,0.31997944,0.858402186,1
0.47456584,1,1,o1,1,2,97,HIT,0,167,334,500,667,834,-1.489073499,4.80920463,6.025320499,4.157564348,3.636280577,6.121726931,0.813865813,1,1,1,1,1,0.813865813,0.398849421,0.246834938,0.480304457,0.545464928,0.234784134,1
0.4659102,1,1,o1,1,2,99,HIT,0,166,333,499,666,833,2.253350038,4.529249887,4.908918376,0.493097881,2.322984575,0.261391182,0.718331245,0.606339865,0.578374244,0.862423776,0.862423776,0.922030335,0.718331245,0.433843764,0.386385203,0.938362765,0.709626928,0.967326102,1
0.55862152,1,0,o1,1,2,100,FALSE ALARM,0,167,333,500,667,833,9.462889616,2.170612932,9.359236703,4.479085141,7.386136436,3.012165028,0,0,0,0,0,0,0,0.728673384,0,0.440114357,0.076732945,0.623479372,0
,0,0,o1,1,2,101,CORRECT REJECTION,0,167,333,500,667,833,-5.987870447,-3.134635409,-3.477437373,-7.019121955,-7.399225847,-2.552816134,0.251516194,0.390950348,0.390950348,0.238336736,0.160832204,0.190504821,0.251516194,0.608170574,0.565320328,0.122609756,0.075096769,0.680897983,1
,0,0,o1,1,2,102,CORRECT REJECTION,0,166,333,500,666,833,-4.715515827,-4.501955125,-9.441647734,-6.964965023,-9.084246478,-2.664638926,0.410560522,0.421821072,0,0,0,0,0.410560522,0.437255609,0,0.129379372,0,0.666920134,1
0.5326198,1,1,o1,1,2,103,HIT,0,166,333,500,666,833,3.651922696,2.813929676,0.041826919,-0.949215131,0.397175534,3.001288615,0.543509663,0.607103193,0.99047202,1,1,1,0.543509663,0.64825879,0.994771635,0.881348109,0.950353058,0.624838923,1
0.47457404,1,1,o1,1,2,104,HIT,0,167,334,500,667,834,-0.645781414,-0.579905233,5.96909726,5.234730721,5.173438451,2.870036714,0.919277323,0.926909985,1,1,1,1,0.919277323,0.927511846,0.253862843,0.34565866,0.353320194,0.641245411,1
,0,0,o1,1,2,105,CORRECT REJECTION,0,166,333,500,667,833,-4.768211321,-4.540934855,-2.074560582,-7.125253964,-6.505157062,-7.550488497,0.403973585,0.415785878,0.609041833,0.296593793,0.296593793,0.178089804,0.403973585,0.432383143,0.740679927,0.109343254,0.186855367,0.056188938,1
0.59164548,1,1,o1,1,2,107,HIT,0,167,334,500,667,833,4.396012972,2.389206921,-0.948669819,3.042476376,6.041814181,4.841426288,0.450498378,0.601346637,1,1,1,1,0.450498378,0.701349135,0.881416273,0.619690453,0.244773227,0.394821714,1
0.65810896,1,1,o1,1,2,111,HIT,0,166,333,500,666,833,-5.444461274,-4.365091105,-2.030251578,1.912444388,-3.348445702,-4.125906689,0.319442341,0.369263895,0.55727335,1,1,1,0.319442341,0.454363612,0.746218553,0.760944452,0.581444287,0.484261664,1
0.60812704,1,0,o1,1,2,113,FALSE ALARM,0,167,333,500,667,833,8.110680432,3.622472417,3.864882035,7.978760423,9.435376427,7.701144741,0,0,0,0,0,0,0,0.547190948,0.516889746,0.002654947,0,0.037356907,0
,0,0,o1,1,2,114,CORRECT REJECTION,0,167,334,500,667,833,-2.99123325,-6.193772368,-2.373725219,-8.386980716,-7.874876714,-3.892069438,0.626095844,0.376496584,0.432116748,0,0,0,0.626095844,0.225778454,0.703284348,0,0.015640411,0.51349132,1
0.46697724,1,1,o1,1,2,115,HIT,0,166,333,499,666,833,2.428604819,5.740684546,3.166903256,4.677321521,2.87667364,1.908085977,0.696424398,0.481944087,0.481944087,0.481944087,0.481944087,0.542140106,0.696424398,0.282414432,0.604137093,0.41533481,0.640415795,0.761489253,1
0.51622248,1,1,o1,1,2,116,HIT,0,166,333,500,666,833,0.41561682,-1.364170203,0.397017561,1.869107864,1.87644045,2.993684925,0.948047898,1,1,1,1,1,0.948047898,0.829478725,0.950372805,0.766361517,0.765444944,0.625789384,1
0.48312544,1,1,o1,1,2,117,HIT,0,167,333,500,666,833,-0.240796382,0.774448849,0.0262267,-4.0898947,0.937324861,-4.011438214,0.969900452,1,1,1,1,1,0.969900452,0.903193894,0.996721662,0.488763163,0.882834392,0.498570223,1
